ID_CULTIVO,VIVEIRO,ORDEM,DIAS,RACAO_ACUM,RACAO_ACUM_POR_PL,DENSIDADE_PL_M2,SUP_05,TEMP_05,PH_05,SAL_14,PESO
V6_C7,6,42,17.0,44.0,0.00038260869565217393,11.06,5.0,27.4,8.7,30.0,1.8
V6_C7,6,49,24.0,80.0,0.0006956521739130435,11.06,4.1,28.0,8.8,33.0,2.2
V6_C7,6,56,31.0,182.0,0.001582608695652174,11.06,3.0,26.7,8.8,30.0,3.1
V6_C7,6,63,38.0,282.0,0.0024521739130434783,11.06,4.0,27.4,8.8,35.0,4.0
V6_C7,6,77,52.0,487.0,0.004234782608695652,11.06,2.7,28.4,9.0,35.0,4.3
V6_C7,6,84,59.0,592.0,0.005147826086956522,11.06,3.0,28.8,9.0,35.0,5.2
V6_C7,6,91,66.0,687.0,0.005973913043478261,11.06,3.2,28.0,9.0,35.0,6.0
V6_C7,6,98,73.0,807.0,0.007017391304347826,11.06,3.2,28.7,9.0,,6.7
V6_C7,6,105,80.0,947.0,0.008234782608695652,11.06,3.6,28.8,9.0,35.0,7.7
V6_C7,6,112,87.0,1087.0,0.009452173913043479,11.06,3.3,28.3,9.0,35.0,8.5
V7_C1,7,35,22.0,70.0,0.00036842105263157896,15.08,6.0,25.7,8.3,25.0,1.3
V7_C1,7,42,29.0,137.0,0.0007210526315789474,15.08,1.9,26.6,8.3,26.0,2.4
V7_C1,7,49,36.0,223.0,0.0011736842105263157,15.08,4.9,27.4,8.3,29.0,2.8
V7_C1,7,56,43.0,320.0,0.0016842105263157896,15.08,3.5,27.6,8.3,29.0,3.5
V7_C1,7,63,50.0,420.0,0.0022105263157894735,15.08,4.4,27.5,8.3,32.0,4.6
V7_C1,7,70,57.0,534.0,0.002810526315789474,15.08,3.7,27.9,8.3,33.0,5.3
V7_C1,7,77,64.0,657.0,0.003457894736842105,15.08,4.7,27.2,8.3,33.0,6.0
V7_C1,7,84,71.0,803.0,0.004226315789473684,15.08,4.5,27.4,8.3,36.0,7.5
V7_C1,7,91,78.0,947.0,0.00498421052631579,15.08,4.8,28.0,8.3,35.0,9.5
V7_C1,7,98,85.0,1111.0,0.0058473684210526315,15.08,4.0,28.5,8.3,35.0,11.0
V7_C1,7,105,92.0,1279.0,0.006731578947368421,15.08,3.7,28.4,8.3,35.0,11.8
V7_C1,7,112,99.0,1447.0,0.00761578947368421,15.08,3.5,28.1,8.3,36.0,12.5
V7_C1,7,119,106.0,1591.0,0.008373684210526316,15.08,3.2,28.3,8.3,38.0,14.0
V7_C1,7,126,113.0,1761.0,0.009268421052631579,15.08,2.6,27.7,8.4,40.0,15.8
V7_C1,7,133,120.0,1951.0,0.01026842105263158,15.08,3.3,29.1,8.4,38.0,17.5
V7_C1,7,140,127.0,2124.0,0.011178947368421052,15.08,4.2,28.2,8.4,39.0,18.4
V7_C1,7,147,134.0,,,15.08,,,,,18.4
V7_C2,7,28,15.0,45.0,0.00023684210526315788,15.08,4.3,29.5,8.3,38.0,1.6
V7_C2,7,35,22.0,101.0,0.000531578947368421,15.08,4.8,28.5,8.3,40.0,2.5
V7_C2,7,42,29.0,237.0,0.0012473684210526316,15.08,4.1,29.8,8.3,40.0,3.3
V7_C2,7,49,36.0,419.0,0.002205263157894737,15.08,3.8,29.3,8.3,39.0,4.0
V7_C2,7,56,43.0,601.0,0.003163157894736842,15.08,3.2,28.5,7.8,40.0,4.7
V7_C2,7,63,50.0,769.0,0.004047368421052632,15.08,4.5,29.0,7.8,39.0,5.6
V7_C2,7,70,57.0,971.0,0.005110526315789473,15.08,3.7,28.7,7.8,39.0,6.5
V7_C2,7,77,64.0,1181.0,0.00621578947368421,15.08,3.1,29.2,7.8,38.0,7.3
V7_C2,7,84,71.0,1391.0,0.007321052631578948,15.08,3.9,28.2,7.8,35.0,9.0
V7_C2,7,91,78.0,1601.0,0.008426315789473685,15.08,1.8,29.3,7.8,33.0,9.1
V7_C2,7,98,85.0,1796.0,0.009452631578947369,15.08,2.2,29.8,7.8,,11.0
V7_C2,7,105,92.0,2006.0,0.010557894736842105,15.08,3.0,29.6,7.8,26.0,11.9
V7_C2,7,112,99.0,2196.0,0.011557894736842106,15.08,3.3,29.5,7.8,,13.2
V7_C2,7,119,106.0,2421.0,0.012742105263157895,15.08,4.3,29.1,7.8,28.0,14.4
V7_C2,7,126,113.0,2610.0,0.013736842105263158,15.08,3.1,29.6,8.2,28.0,15.8
V7_C2,7,133,120.0,2820.0,0.014842105263157894,15.08,2.9,29.0,8.2,,17.7
V7_C2,7,140,127.0,3042.0,0.016010526315789475,15.08,3.0,29.0,8.2,28.0,18.7
V7_C2,7,147,134.0,3266.0,0.017189473684210525,15.08,4.2,28.5,8.2,32.0,21.5
V7_C2,7,154,141.0,3476.0,0.018294736842105263,15.08,4.1,28.3,8.2,30.0,24.5
V7_C2,7,161,148.0,3686.0,0.0194,15.08,3.3,27.8,8.2,30.0,27.0
V7_C2,7,168,155.0,3888.0,0.020463157894736843,15.08,3.0,27.2,8.2,32.0,29.5
V7_C2,7,175,162.0,4069.0,0.02141578947368421,15.08,4.1,27.1,8.2,30.0,30.0
V7_C3,7,28,16.0,50.0,0.0002380952380952381,16.67,5.4,25.8,8.1,30.0,1.1
V7_C3,7,35,23.0,90.0,0.00042857142857142855,16.67,4.7,26.9,8.1,31.0,2.0
V7_C3,7,42,30.0,190.0,0.0009047619047619047,16.67,4.8,26.9,8.1,30.0,2.7
V7_C3,7,49,37.0,325.0,0.0015476190476190477,16.67,4.3,26.0,8.1,30.0,3.3
V7_C3,7,56,44.0,495.0,0.002357142857142857,16.67,3.9,27.4,8.1,29.0,4.5
V7_C3,7,63,51.0,705.0,0.003357142857142857,16.67,2.3,28.1,8.1,30.0,6.0
V7_C3,7,70,58.0,950.0,0.004523809523809524,16.67,3.7,27.3,8.1,30.0,8.0
V7_C3,7,77,65.0,1180.0,0.005619047619047619,16.67,3.8,26.9,8.1,32.0,10.0
V7_C3,7,84,72.0,1425.0,0.0067857142857142855,16.67,3.7,27.2,8.1,30.0,11.5
V7_C3,7,91,79.0,1680.0,0.008,16.67,3.1,27.9,8.1,31.0,13.5
V7_C3,7,98,86.0,1925.0,0.009166666666666667,16.67,3.2,27.2,8.1,32.0,15.5
V7_C3,7,105,93.0,2170.0,0.010333333333333333,16.67,3.0,27.7,8.1,32.0,15.5
V7_C3,7,112,100.0,2415.0,0.0115,16.67,3.8,26.9,8.1,32.0,17.0
V7_C4,7,14,3.0,51.0,0.00025,16.19,2.1,28.7,8.3,36.0,3.0
V7_C4,7,21,10.0,116.0,0.0005686274509803922,16.19,2.1,28.7,8.3,36.0,3.0
V7_C4,7,28,17.0,221.0,0.0010833333333333333,16.19,4.4,27.9,8.3,37.0,3.0
V7_C4,7,35,24.0,391.0,0.0019166666666666666,16.19,3.8,29.2,8.3,38.0,6.4
V7_C4,7,42,31.0,541.0,0.0026519607843137256,16.19,4.7,28.2,8.3,,6.8
V7_C4,7,49,38.0,729.0,0.003573529411764706,16.19,3.8,29.0,8.6,35.0,8.0
V7_C4,7,63,52.0,1153.0,0.005651960784313725,16.19,3.9,28.5,8.6,33.0,9.5
V7_C4,7,70,59.0,1418.0,0.006950980392156862,16.19,2.4,28.8,8.6,35.0,11.0
V7_C4,7,77,66.0,1685.0,0.008259803921568628,16.19,1.4,29.9,8.6,32.0,13.6
V7_C4,7,84,73.0,1940.0,0.009509803921568628,16.19,3.8,30.2,,32.0,14.0
V7_C4,7,91,80.0,2180.0,0.010686274509803922,16.19,,,,33.0,16.7
V7_C4,7,98,87.0,2420.0,0.011862745098039215,16.19,3.0,29.3,8.8,34.0,18.0
V7_C5,7,14,4.0,341.0,0.0017947368421052632,15.08,3.3,28.3,8.8,33.0,2.6
V7_C5,7,21,11.0,485.0,0.0025526315789473684,15.08,2.7,29.5,8.8,33.0,3.5
V7_C5,7,28,18.0,659.0,0.003468421052631579,15.08,2.7,28.2,8.8,31.0,3.5
V7_C5,7,35,25.0,873.0,0.004594736842105263,15.08,2.3,29.9,8.8,32.0,4.1
V7_C5,7,42,32.0,1113.0,0.005857894736842105,15.08,3.4,29.4,8.6,28.0,5.4
V7_C5,7,49,39.0,1353.0,0.007121052631578947,15.08,2.3,29.9,8.6,26.0,5.9
V7_C5,7,63,53.0,1973.0,0.01038421052631579,15.08,2.6,27.8,8.6,24.0,7.7
V7_C5,7,70,60.0,2323.0,0.012226315789473684,15.08,,,,25.0,9.0
V7_C5,7,77,67.0,2673.0,0.014068421052631579,15.08,,,,,10.8
V7_C5,7,84,74.0,3023.0,0.015910526315789472,15.08,,,,,12.0
V7_C5,7,91,81.0,3373.0,0.017752631578947367,15.08,2.7,28.3,8.7,22.0,14.0
V7_C5,7,98,88.0,3713.0,0.019542105263157895,15.08,3.9,28.7,8.7,20.0,14.9
V7_C5,7,105,95.0,3993.0,0.02101578947368421,15.08,3.0,29.2,8.7,21.0,15.2
V7_C5,7,112,102.0,4288.0,0.022568421052631578,15.08,3.1,29.0,8.6,22.0,18.1
V7_C5,7,119,109.0,4533.0,0.023857894736842106,15.08,3.8,27.3,8.6,,18.1
V7_C5,7,126,116.0,4748.0,0.024989473684210527,15.08,4.5,27.6,8.6,21.0,19.0
V7_C6,7,28,6.0,139.0,0.0007315789473684211,15.08,6.3,27.3,,9.0,3.6
V7_C6,7,35,13.0,264.0,0.0013894736842105264,15.08,4.8,26.0,,10.0,4.6
V7_C6,7,42,20.0,389.0,0.0020473684210526315,15.08,5.6,25.0,8.7,13.0,6.0
V7_C6,7,49,27.0,529.0,0.0027842105263157896,15.08,3.9,26.6,8.7,13.0,7.2
V7_C6,7,56,34.0,669.0,0.0035210526315789473,15.08,5.0,25.9,8.7,15.0,8.4
V7_C6,7,63,41.0,811.0,0.004268421052631579,15.08,4.8,27.0,8.7,,10.0
V7_C6,7,70,48.0,972.0,0.005115789473684211,15.08,4.6,25.8,8.7,20.0,11.8
V7_C6,7,77,55.0,1135.0,0.005973684210526316,15.08,4.0,25.8,8.7,20.0,12.6
V7_C7,7,35,21.0,57.0,0.00031666666666666665,14.29,4.6,26.2,9.0,30.0,1.2
V7_C7,7,42,28.0,101.0,0.0005611111111111111,14.29,3.4,27.2,8.9,30.0,2.2
V7_C7,7,49,35.0,171.0,0.00095,14.29,4.4,27.4,8.1,30.0,7.3
V7_C7,7,56,42.0,241.0,0.0013388888888888888,14.29,3.8,27.5,8.7,30.0,3.3
V7_C7,7,63,49.0,361.0,0.0020055555555555556,14.29,3.4,28.0,8.7,35.0,3.9
V7_C7,7,70,56.0,503.0,0.0027944444444444444,14.29,3.9,26.7,8.2,35.0,4.7
V7_C7,7,77,63.0,633.0,0.0035166666666666666,14.29,3.2,27.4,8.7,35.0,5.6
V7_C7,7,91,77.0,903.0,0.005016666666666667,14.29,2.3,28.6,8.7,35.0,7.1
V7_C7,7,98,84.0,1056.0,0.005866666666666667,14.29,2.5,28.9,8.7,35.0,8.3
V7_C7,7,105,91.0,1193.0,0.006627777777777778,14.29,3.3,27.7,8.7,35.0,8.6
V7_C7,7,112,98.0,1363.0,0.007572222222222222,14.29,3.3,28.7,8.7,,10.0
V7_C8,7,14,10.0,306.0,0.0021103448275862067,11.51,2.2,29.1,8.8,35.0,7.0
V7_C8,7,21,17.0,548.0,0.0037793103448275863,11.51,2.5,28.9,8.8,35.0,10.1
V7_C8,7,28,24.0,793.0,0.005468965517241379,11.51,1.8,29.5,8.8,,10.1
V7_C8,7,35,31.0,1041.0,0.007179310344827586,11.51,2.4,29.3,8.8,33.0,12.0
V7_C8,7,42,38.0,1286.0,0.00886896551724138,11.51,3.0,29.0,8.8,30.0,12.5
V7_C8,7,49,45.0,1501.0,0.010351724137931034,11.51,2.8,29.5,8.8,30.0,13.5
V7_C8,7,56,52.0,1771.0,0.012213793103448277,11.51,2.0,28.9,8.8,,14.0
V7_C8,7,63,59.0,1991.0,0.013731034482758621,11.51,3.6,29.4,8.8,30.0,16.0
V7_C8,7,70,66.0,2201.0,0.015179310344827586,11.51,3.3,28.8,8.8,28.0,17.0
V7_C9,7,14,7.0,532.0,0.00133,31.75,3.4,29.4,8.7,22.0,3.0
V7_C9,7,21,14.0,885.0,0.0022125,31.75,3.1,28.5,8.7,25.0,4.1
V7_C9,7,28,21.0,,,31.75,1.3,29.6,8.7,,4.5
V7_C9,7,35,28.0,1425.0,0.0035625,31.75,3.3,28.9,8.7,,6.0
V7_C9,7,42,35.0,1645.0,0.0041125,31.75,3.1,29.3,8.7,,8.0
V7_C9,7,49,42.0,1905.0,0.0047625,31.75,1.8,28.9,8.7,28.0,11.0
V7_C9,7,56,49.0,2175.0,0.0054375,31.75,4.7,28.6,8.7,30.0,13.3
V8_C1,8,35,22.0,88.0,0.00045128205128205126,12.58,3.2,27.7,8.3,30.0,1.7
V8_C1,8,42,29.0,153.0,0.0007846153846153846,12.58,4.4,27.5,8.3,32.0,2.7
V8_C1,8,49,36.0,248.0,0.0012717948717948719,12.58,3.5,27.9,8.3,30.0,3.5
V8_C1,8,56,43.0,356.0,0.0018256410256410256,12.58,3.7,27.4,8.3,33.0,3.8
V8_C1,8,63,50.0,490.0,0.002512820512820513,12.58,4.6,27.5,8.3,33.0,4.4
V8_C1,8,70,57.0,620.0,0.0031794871794871794,12.58,4.0,28.1,8.3,35.0,5.5
V8_C1,8,77,64.0,776.0,0.00397948717948718,12.58,3.6,28.5,8.3,36.0,6.0
V8_C1,8,84,71.0,944.0,0.004841025641025641,12.58,4.4,28.3,8.3,36.0,6.7
V8_C1,8,91,78.0,1112.0,0.005702564102564102,12.58,3.2,28.1,8.3,35.0,8.5
V8_C1,8,98,85.0,1256.0,0.006441025641025641,12.58,3.8,28.2,8.3,36.0,10.4
V8_C1,8,105,92.0,1432.0,0.007343589743589744,12.58,3.4,27.7,8.3,38.0,11.5
V8_C1,8,112,99.0,1609.0,0.008251282051282052,12.58,2.8,29.1,8.3,39.0,11.5
V8_C1,8,119,106.0,1798.0,0.009220512820512821,12.58,5.0,28.2,8.3,40.0,13.5
V8_C1,8,126,113.0,2004.0,0.010276923076923078,12.58,3.5,28.3,8.3,41.0,15.5
V8_C1,8,133,120.0,2199.0,0.011276923076923077,12.58,2.5,29.0,8.3,36.0,16.5
V8_C2,8,35,20.0,62.0,0.00031794871794871797,12.58,4.9,29.4,8.0,40.0,1.5
V8_C2,8,42,27.0,104.0,0.0005333333333333334,12.58,3.5,28.7,7.8,40.0,2.6
V8_C2,8,49,34.0,165.0,0.0008461538461538462,12.58,4.5,29.2,7.8,40.0,3.6
V8_C2,8,56,41.0,296.0,0.001517948717948718,12.58,4.4,28.6,7.8,39.0,4.0
V8_C2,8,63,48.0,446.0,0.002287179487179487,12.58,4.2,29.4,7.8,38.0,4.7
V8_C2,8,70,55.0,621.0,0.0031846153846153847,12.58,5.1,28.1,7.7,35.0,5.7
V8_C2,8,77,62.0,796.0,0.004082051282051282,12.58,3.0,29.4,7.7,33.0,6.8
V8_C2,8,84,69.0,971.0,0.00497948717948718,12.58,2.8,30.0,7.7,,7.8
V8_C2,8,91,76.0,1151.0,0.005902564102564103,12.58,3.8,29.7,7.7,26.0,9.2
V8_C2,8,98,83.0,1351.0,0.006928205128205129,12.58,2.8,29.2,7.7,,10.5
V8_C2,8,105,90.0,1561.0,0.008005128205128205,12.58,4.2,29.1,7.7,27.0,12.0
V8_C2,8,112,97.0,1771.0,0.009082051282051282,12.58,3.1,29.7,7.9,28.0,13.4
V8_C2,8,119,104.0,1981.0,0.010158974358974358,12.58,3.6,28.9,7.8,,14.9
V8_C2,8,126,111.0,2211.0,0.011338461538461539,12.58,3.5,29.0,7.8,29.0,15.7
V8_C2,8,133,118.0,2476.0,0.012697435897435898,12.58,3.4,28.4,7.8,33.0,17.2
V8_C2,8,140,125.0,2756.0,0.014133333333333333,12.58,3.4,28.5,7.8,30.0,19.0
V8_C2,8,147,132.0,3016.0,0.015466666666666667,12.58,3.7,27.8,7.8,30.0,21.5
V8_C2,8,154,139.0,3260.0,0.016717948717948718,12.58,2.5,27.1,7.8,33.0,23.0
V8_C2,8,161,146.0,3496.0,0.01792820512820513,12.58,4.6,27.1,7.8,32.0,25.0
V8_C2,8,168,153.0,3741.0,0.019184615384615383,12.58,3.7,27.0,7.8,30.0,27.0
V8_C2,8,175,160.0,3971.0,0.020364102564102565,12.58,3.8,26.9,7.8,30.0,30.0
V8_C2,8,182,167.0,4131.0,0.021184615384615385,12.58,5.0,27.6,7.8,30.0,31.0
V8_C2,8,189,174.0,4271.0,0.021902564102564102,12.58,3.3,27.2,7.8,30.0,32.5
V8_C2,8,196,181.0,4406.0,0.022594871794871796,12.58,4.6,25.9,7.8,31.0,34.0
V8_C2,8,203,188.0,4536.0,0.023261538461538462,12.58,3.6,26.7,7.8,31.0,35.0
V8_C3,8,35,21.0,60.0,0.00023529411764705883,16.45,3.7,27.4,8.0,30.0,1.8
V8_C3,8,42,28.0,115.0,0.0004509803921568627,16.45,4.6,26.8,8.0,30.0,2.6
V8_C3,8,49,35.0,275.0,0.0010784313725490195,16.45,3.8,27.3,8.0,31.0,3.3
V8_C3,8,56,42.0,480.0,0.0018823529411764706,16.45,3.9,27.9,8.0,31.0,3.8
V8_C3,8,63,49.0,690.0,0.0027058823529411765,16.45,3.8,27.4,8.6,32.0,5.0
V8_C3,8,70,56.0,900.0,0.0035294117647058825,16.45,3.6,27.6,8.0,32.0,6.0
V8_C3,8,77,63.0,1110.0,0.004352941176470588,16.45,4.4,26.9,8.0,32.0,6.9
V8_C3,8,84,70.0,1290.0,0.005058823529411765,16.45,3.1,27.9,8.0,33.0,8.0
V8_C3,8,91,77.0,1470.0,0.005764705882352941,16.45,3.1,27.4,8.0,34.0,9.0
V8_C3,8,98,84.0,1680.0,0.006588235294117647,16.45,3.3,28.3,8.0,35.0,10.5
V8_C3,8,105,91.0,1864.0,0.007309803921568627,16.45,4.3,27.9,8.0,37.0,10.5
V8_C3,8,112,98.0,2074.0,0.008133333333333333,16.45,2.5,29.1,8.0,38.0,12.1
V8_C3,8,119,105.0,2274.0,0.00891764705882353,16.45,3.4,28.1,8.0,,13.0
V8_C3,8,126,112.0,2522.0,0.009890196078431373,16.45,3.4,28.9,8.5,34.0,14.7
V8_C3,8,133,119.0,2712.0,0.010635294117647059,16.45,3.9,28.4,8.5,36.0,16.5
V8_C3,8,140,126.0,2927.0,0.01147843137254902,16.45,4.8,28.4,8.5,33.0,18.5
V8_C3,8,147,133.0,3087.0,0.012105882352941176,16.45,3.1,28.8,8.6,34.0,21.5
V8_C3,8,154,140.0,3237.0,0.012694117647058823,16.45,2.5,29.7,8.6,33.0,24.0
V8_C4,8,7,5.0,140.0,0.0008,11.29,,,,31.0,5.5
V8_C4,8,14,12.0,350.0,0.002,11.29,3.3,29.0,8.8,33.0,7.1
V8_C4,8,21,19.0,560.0,0.0032,11.29,,,,34.0,7.7
V8_C4,8,28,26.0,770.0,0.0044,11.29,3.6,28.2,8.7,30.0,8.7
V8_C4,8,35,33.0,1000.0,0.005714285714285714,11.29,3.5,28.3,8.7,32.0,8.7
V8_C4,8,42,40.0,1240.0,0.0070857142857142855,11.29,1.7,29.5,8.7,33.0,9.2
V8_C4,8,49,47.0,1480.0,0.008457142857142858,11.29,2.3,28.3,8.7,32.0,10.8
V8_C4,8,56,54.0,1710.0,0.009771428571428572,11.29,3.8,30.0,8.7,33.0,11.5
V8_C4,8,63,61.0,1950.0,0.011142857142857144,11.29,2.7,29.5,8.7,28.0,11.5
V8_C4,8,70,68.0,2190.0,0.012514285714285714,11.29,1.9,29.9,8.6,27.0,13.0
V8_C4,8,84,82.0,2665.0,0.015228571428571428,11.29,2.6,27.7,8.7,24.0,16.0
V8_C4,8,98,96.0,3188.0,0.01821714285714286,11.29,,,,,19.5
V8_C4,8,105,103.0,3428.0,0.019588571428571427,11.29,,,,,19.5
V8_C4,8,112,110.0,3578.0,0.020445714285714286,11.29,3.4,28.2,8.7,22.0,22.0
V8_C5,8,56,21.0,85.0,0.000425,12.9,3.9,27.2,8.6,13.0,2.5
V8_C5,8,63,28.0,192.0,0.00096,12.9,4.7,27.9,,12.0,2.7
V8_C5,8,70,35.0,332.0,0.00166,12.9,4.1,27.6,,10.0,3.3
V8_C5,8,77,42.0,472.0,0.00236,12.9,5.2,26.0,,12.0,4.5
V8_C5,8,84,49.0,602.0,0.00301,12.9,5.0,25.5,8.7,12.0,6.1
V8_C5,8,91,56.0,742.0,0.00371,12.9,6.0,26.7,8.7,13.0,6.9
V8_C5,8,98,63.0,882.0,0.00441,12.9,5.5,25.9,8.7,15.0,8.1
V8_C5,8,105,70.0,1024.0,0.00512,12.9,4.1,27.1,8.7,,9.2
V8_C5,8,112,77.0,1185.0,0.005925,12.9,4.1,25.8,8.7,20.0,9.7
V8_C5,8,119,84.0,1348.0,0.00674,12.9,3.6,25.9,8.7,20.0,10.2
V8_C5,8,126,91.0,1467.0,0.007335,12.9,4.1,25.5,8.7,20.0,12.1
V8_C5,8,133,98.0,1579.0,0.007895,12.9,2.7,26.4,8.7,20.0,14.1
V8_C6,8,42,22.0,324.0,0.0016281407035175879,12.84,5.2,27.5,8.5,30.0,1.2
V8_C6,8,49,29.0,405.0,0.002035175879396985,12.84,5.0,27.9,8.5,33.0,2.0
V8_C6,8,56,36.0,511.0,0.0025678391959798996,12.84,4.6,26.7,8.5,35.0,2.5
V8_C6,8,63,43.0,649.0,0.0032613065326633165,12.84,4.8,27.3,8.5,35.0,3.0
V8_C6,8,70,50.0,783.0,0.003934673366834171,12.84,4.4,27.4,8.8,35.0,3.2
V8_C6,8,77,57.0,913.0,0.004587939698492463,12.84,3.4,25.4,8.9,35.0,3.5
V8_C6,8,84,64.0,1052.0,0.00528643216080402,12.84,4.0,28.9,8.9,35.0,4.0
V8_C6,8,91,71.0,1172.0,0.005889447236180905,12.84,3.6,27.7,8.9,35.0,4.0
V8_C6,8,98,78.0,1293.0,0.0064974874371859295,12.84,3.5,28.7,8.9,,4.8
V8_C6,8,105,85.0,1423.0,0.007150753768844221,12.84,3.4,28.7,8.9,35.0,6.0
V8_C7,8,14,5.0,453.0,0.0033555555555555556,8.71,4.2,28.8,8.8,33.0,4.5
V8_C7,8,21,12.0,627.0,0.004644444444444444,8.71,3.5,29.6,8.8,,6.5
V8_C7,8,28,19.0,837.0,0.0062,8.71,4.5,29.1,8.8,35.0,8.5
V8_C7,8,35,26.0,1047.0,0.0077555555555555555,8.71,4.0,29.1,8.7,30.0,13.0
V8_C7,8,42,33.0,1242.0,0.0092,8.71,4.1,29.3,8.7,30.0,15.3
V8_C8,8,14,7.0,75.0,0.00075,6.45,4.0,28.9,8.9,30.0,9.3
V8_C8,8,21,14.0,271.0,0.00271,6.45,,,,20.0,11.2
V8_C8,8,28,21.0,501.0,0.00501,6.45,4.1,29.1,8.9,23.0,13.6
V8_C8,8,35,28.0,761.0,0.00761,6.45,2.1,29.3,8.9,23.0,16.0
V8_C8,8,42,35.0,1021.0,0.01021,6.45,2.6,28.4,8.9,26.0,18.5
V8_C8,8,49,42.0,1301.0,0.01301,6.45,4.9,29.4,8.9,,19.5
V9_C1,9,28,18.0,50.0,0.0005681818181818182,11.43,4.0,27.8,8.3,30.0,1.9
V9_C1,9,35,25.0,71.0,0.0008068181818181818,11.43,5.3,27.5,8.3,31.0,3.8
V9_C1,9,42,32.0,131.0,0.0014886363636363636,11.43,4.5,28.1,8.3,31.0,6.4
V9_C1,9,49,39.0,201.0,0.0022840909090909092,11.43,5.2,27.4,8.3,32.0,8.4
V9_C1,9,56,46.0,301.0,0.0034204545454545455,11.43,5.3,27.5,8.3,33.0,11.2
V9_C1,9,63,53.0,401.0,0.004556818181818182,11.43,5.7,28.3,8.3,35.0,11.9
V9_C1,9,70,60.0,506.0,0.00575,11.43,4.5,28.6,8.3,35.0,14.2
V9_C2,9,35,15.0,65.0,0.00037142857142857143,22.73,5.7,28.1,8.3,38.0,1.1
V9_C2,9,42,22.0,136.0,0.0007771428571428571,22.73,3.8,28.1,8.3,39.0,1.8
V9_C2,9,49,29.0,246.0,0.0014057142857142857,22.73,5.4,28.9,8.3,35.0,2.5
V9_C2,9,56,36.0,394.0,0.0022514285714285713,22.73,3.9,28.5,8.3,39.0,3.0
V9_C2,9,63,43.0,556.0,0.003177142857142857,22.73,3.5,28.6,8.3,40.0,3.8
V9_C2,9,70,50.0,729.0,0.004165714285714286,22.73,3.6,29.6,8.3,40.0,4.6
V9_C2,9,77,57.0,918.0,0.005245714285714286,22.73,3.8,28.5,8.4,40.0,5.6
V9_C2,9,84,64.0,1124.0,0.0064228571428571425,22.73,3.9,29.6,8.4,40.0,6.7
V9_C2,9,91,71.0,1333.0,0.007617142857142857,22.73,3.1,29.4,8.4,40.0,8.0
V9_C2,9,98,78.0,1543.0,0.008817142857142857,22.73,3.0,28.6,7.8,40.0,8.9
V9_C2,9,105,85.0,1738.0,0.009931428571428572,22.73,2.9,29.3,7.8,40.0,10.4
V9_C2,9,112,92.0,1933.0,0.011045714285714285,22.73,4.0,28.7,7.8,39.0,12.3
V9_C2,9,119,99.0,2143.0,0.012245714285714285,22.73,3.1,29.2,7.8,38.0,12.5
V9_C2,9,126,106.0,2353.0,0.013445714285714287,22.73,4.0,28.1,7.8,35.0,13.0
V9_C2,9,133,113.0,2563.0,0.014645714285714286,22.73,1.9,29.4,7.8,33.0,15.0
V9_C2,9,140,120.0,2773.0,0.015845714285714286,22.73,2.4,30.1,7.7,,17.0
V9_C2,9,147,127.0,2988.0,0.017074285714285715,22.73,3.0,29.8,7.7,26.0,18.5
V9_C2,9,154,134.0,3183.0,0.01818857142857143,22.73,2.7,29.4,7.7,,21.0
V9_C3,9,42,27.0,151.0,0.000755,25.97,4.2,27.8,8.2,30.0,1.7
V9_C3,9,49,34.0,261.0,0.001305,25.97,3.9,27.1,8.2,30.0,2.4
V9_C3,9,56,41.0,393.0,0.001965,25.97,4.9,27.2,8.2,31.0,2.9
V9_C3,9,63,48.0,568.0,0.00284,25.97,4.3,27.3,8.2,30.0,3.4
V9_C3,9,70,55.0,743.0,0.003715,25.97,4.2,27.5,8.2,30.0,4.3
V9_C3,9,77,62.0,918.0,0.00459,25.97,4.8,27.6,8.2,29.0,5.3
V9_C3,9,84,69.0,1098.0,0.00549,25.97,3.2,27.3,8.2,30.0,6.5
V9_C3,9,91,76.0,1273.0,0.006365,25.97,5.3,26.1,8.2,30.0,8.0
V9_C3,9,98,83.0,1433.0,0.007165,25.97,4.2,27.2,8.2,30.0,9.2
V9_C3,9,105,90.0,1608.0,0.00804,25.97,4.4,27.1,8.2,30.0,10.5
V9_C3,9,112,97.0,1783.0,0.008915,25.97,4.5,26.4,8.1,30.0,10.5
V9_C3,9,119,104.0,2013.0,0.010065,25.97,4.2,27.5,8.1,29.0,11.7
V9_C3,9,126,111.0,2198.0,0.01099,25.97,3.5,28.3,8.1,30.0,12.4
V9_C3,9,133,118.0,2418.0,0.01209,25.97,3.9,27.6,8.1,30.0,14.5
V9_C3,9,140,125.0,2613.0,0.013065,25.97,3.8,27.3,8.1,30.0,15.5
V9_C7,9,28,14.0,127.0,0.00048659003831417623,33.9,,,,,1.5
V9_C7,9,35,21.0,285.0,0.0010919540229885056,33.9,,,,,2.8
V9_C7,9,42,28.0,460.0,0.0017624521072796934,33.9,4.9,28.4,8.7,20.0,3.8
V9_C7,9,49,35.0,665.0,0.0025478927203065136,33.9,4.9,28.8,8.7,19.0,4.9
V9_C7,9,56,42.0,935.0,0.003582375478927203,33.9,4.4,29.2,8.8,20.0,5.3
V9_C7,9,63,49.0,1264.0,0.004842911877394636,33.9,2.5,29.2,8.7,20.0,6.5
V9_C7,9,70,56.0,1574.0,0.0060306513409961685,33.9,3.6,27.5,8.7,,8.5
